sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:ATC_code,ADD_INFO:drug_form,ADD_INFO:strength,ADD_INFO:brand,matchScore,mappingStatus,conceptId
18929,Zocord®; Simvastatin; 20 mg; FICOTA,2571,,C10AA01,FICOTA,20 mg,Zocord®,0.5,AUTO_MAPPED,1539411
18931,Drontal® Comp Forte vet.; 525 mg/504 mg/175 mg; TABLET,1,,QP52AA51,TABLET,525 mg/504 mg/175 mg,Drontal® Comp Forte vet.,0.5,UNCHECKED,0
18933,Drontal® comp vet.; 150 mg/144 mg/50 mg; TABLET,1,,QP52AA51,TABLET,150 mg/144 mg/50 mg,Drontal® comp vet.,0.5,UNCHECKED,0
18938,Requip; Ropinirol; 2 mg; FICOTA,1,,N04BC04,FICOTA,2 mg,Requip,0.5,AUTO_MAPPED,713823
18939,Artzal; Hyaluronsyra (Artzal); 10 mg/ml; SOLINJ,1,,M09AX01,SOLINJ,10 mg/ml,Artzal,0.5,AUTO_MAPPED,798336
18940,Inspra®; Eplerenon; 25 mg; FICOTA,19568,,C03DA04,FICOTA,25 mg,Inspra®,0.5,AUTO_MAPPED,1309800
18950,Artzal; Hyaluronsyra (Artzal); 10 mg/ml; SOLINJ,1,,M09AX01,SOLINJ,10 mg/ml,Artzal,0.5,AUTO_MAPPED,798336
18952,Dimetikon Meda; Dimetikon; 100 mg; CAPSOF,1,,A03AX13,CAPSOF,100 mg,Dimetikon Meda,0.5,AUTO_MAPPED,916662
18960,Idotrim®; Trimetoprim; 160 mg; TABLET,1,,J01EA01,TABLET,160 mg,Idotrim®,0.5,AUTO_MAPPED,1705674
18961,Artzal; Hyaluronsyra (Artzal); 10 mg/ml; SOLINJ,1,,M09AX01,SOLINJ,10 mg/ml,Artzal,0.5,AUTO_MAPPED,798336
18964,Erbitux; 2 mg/ml; SOLINF,1,,L01XC06,SOLINF,2 mg/ml,Erbitux,0.5,AUTO_MAPPED,1315411
18968,CellCept®; Mykofenolatmofetil; 250 mg; CAPHAR,1,,L04AA06,CAPHAR,250 mg,CellCept®,0.5,AUTO_MAPPED,19003999
18971,Salofalk®; 1000 mg; GRPRGR,1,,A07EC02,GRPRGR,1000 mg,Salofalk®,0.5,AUTO_MAPPED,968426
18972,Requip; Ropinirol; 1 mg; FICOTA,1,,N04BC04,FICOTA,1 mg,Requip,0.5,AUTO_MAPPED,713823
18973,Endobulin S/D; 50 mg/ml; PSSOIJ,1,,J06BA02,PSSOIJ,50 mg/ml,Endobulin S/D,0.5,UNCHECKED,0
18975,Telzir®; 700 mg; FICOTA,1,,J05AE07,FICOTA,700 mg,Telzir®,0.5,AUTO_MAPPED,1736829
18982,Orudis®; Ketoprofen; 50 mg; CAPHAR,6150,,M01AE03,CAPHAR,50 mg,Orudis®,0.5,AUTO_MAPPED,1186022
18984,Requip; Ropinirol; 1 mg; FICOTA,1,,N04BC04,FICOTA,1 mg,Requip,0.5,AUTO_MAPPED,713823
18985,Salofalk®; 538 mg/g; GRPRGR,1,,A07EC02,GRPRGR,538 mg/g,Salofalk®,0.5,AUTO_MAPPED,968426
18995,Durogesic®; Fentanyl; 75 mikrogram/timme; TRAPAT,1,,N02AB03,TRAPAT,75 mikrogram/timme,Durogesic®,0.5,AUTO_MAPPED,1154029
18996,Salofalk®; 538 mg/g; GRPRGR,1,,A07EC02,GRPRGR,538 mg/g,Salofalk®,0.5,AUTO_MAPPED,968426
18998,Inspra®; Eplerenon; 25 mg; FICOTA,1996,,C03DA04,FICOTA,25 mg,Inspra®,0.5,AUTO_MAPPED,1309800
19004,Mirtazapin Imi Pharma®; Mirtazapin; 30 mg; FICOTA,1,,N06AX11,FICOTA,30 mg,Mirtazapin Imi Pharma®,0.5,AUTO_MAPPED,725131
19009,Inspra®; Eplerenon; 25 mg; FICOTA,1,,C03DA04,FICOTA,25 mg,Inspra®,0.5,AUTO_MAPPED,1309799
19010,Drontal® Comp Forte vet.; 525 mg/504 mg/175 mg; TABLET,1,,QP52AA51,TABLET,525 mg/504 mg/175 mg,Drontal® Comp Forte vet.,0.5,UNCHECKED,0
19011,Seroquel; Quetiapin; 200 mg; FICOTA,1,,N05AH04,FICOTA,200 mg,Seroquel,0.5,AUTO_MAPPED,766814
19013,Salofalk®; 538 mg/g; GRPRGR,1,,A07EC02,GRPRGR,538 mg/g,Salofalk®,0.5,AUTO_MAPPED,968426
19023,Salofalk®; 1000 mg; GRPRGR,1,,A07EC02,GRPRGR,1000 mg,Salofalk®,0.5,AUTO_MAPPED,968426
19038,Amlodipin Ranbaxy; Amlodipin; 5 mg; TABLET,5729,,C08CA01,TABLET,5 mg,Amlodipin Ranbaxy,0.5,AUTO_MAPPED,1332419
19044,Amlodipin Ranbaxy; Amlodipin; 5 mg; TABLET,416,,C08CA01,TABLET,5 mg,Amlodipin Ranbaxy,0.5,AUTO_MAPPED,1332419
19045,Salofalk®; 1000 mg; GRPRGR,1,,A07EC02,GRPRGR,1000 mg,Salofalk®,0.5,AUTO_MAPPED,968426
19048,Salofalk®; 500 mg; GRPRGR,1,,A07EC02,GRPRGR,500 mg,Salofalk®,0.5,AUTO_MAPPED,968426
19049,Amlodipin Ranbaxy; Amlodipin; 10 mg; TABLET,1,,C08CA01,TABLET,10 mg,Amlodipin Ranbaxy,0.5,AUTO_MAPPED,1332418
19053,Amlodipin Ranbaxy; Amlodipin; 10 mg; TABLET,1652,,C08CA01,TABLET,10 mg,Amlodipin Ranbaxy,0.5,AUTO_MAPPED,19073093
19055,Bifluorid 12; DENSUS,1,,A01AA30,DENSUS,,Bifluorid 12,0.5,UNCHECKED,0
19058,Zopiklon Scand Pharm; Zopiklon; 5 mg; FICOTA,1,,N05CF01,FICOTA,5 mg,Zopiklon Scand Pharm,0.5,AUTO_MAPPED,19044883
19059,Lehydan®; 25 mg; TABLET,1,,N03AB02,TABLET,25 mg,Lehydan®,0.5,AUTO_MAPPED,740910
19064,Bifluorid 12; DENSUS,1,,A01AA30,DENSUS,,Bifluorid 12,0.5,UNCHECKED,0
19066,Omnipaque; 140 mg I/ml; SOLINJ,1,,V08AB02,SOLINJ,140 mg I/ml,Omnipaque,0.5,AUTO_MAPPED,19080985
19074,HeliCap; 37 kBq; CAPHAR,1,,V04CX,CAPHAR,37 kBq,HeliCap,0.5,UNCHECKED,0
19077,Omnipaque; 200 mg I/ml; SOLINJ,1,,V08AB02,SOLINJ,200 mg I/ml,Omnipaque,0.5,AUTO_MAPPED,19080985
19084,Salofalk®; 500 mg; GRPRGR,1,,A07EC02,GRPRGR,500 mg,Salofalk®,0.5,AUTO_MAPPED,968426
19087,Revia; Naltrexon; 50 mg; TABLET,1,,N07BB04,TABLET,50 mg,Revia,0.5,AUTO_MAPPED,1714319
19088,Omnipaque; 240 mg I/ml; SOLINJ,1,,V08AB02,SOLINJ,240 mg I/ml,Omnipaque,0.5,AUTO_MAPPED,19080985
19094,Durogesic®; Fentanyl; 50 mikrogram/timme; TRAPAT,1,,N02AB03,TRAPAT,50 mikrogram/timme,Durogesic®,0.5,AUTO_MAPPED,1154029
19097,Doxorubicin Ebewe; Doxorubicin; 2 mg/ml; SOLINJ,1,,L01DB01,SOLINJ,2 mg/ml,Doxorubicin Ebewe,0.5,AUTO_MAPPED,1338512
19099,Omnipaque; 300 mg I/ml; SOLINJ,1,,V08AB02,SOLINJ,300 mg I/ml,Omnipaque,0.5,AUTO_MAPPED,19080985
19105,Milodimyl; Amlodipin; 10 mg; TABLET,1343,,C08CA01,TABLET,10 mg,Milodimyl,0.5,AUTO_MAPPED,19073093
19108,Durogesic®; Fentanyl; 25 mikrogram/timme; TRAPAT,1,,N02AB03,TRAPAT,25 mikrogram/timme,Durogesic®,0.5,AUTO_MAPPED,1154029
19112,Omnipaque; 350 mg I/ml; SOLINJ,1,,V08AB02,SOLINJ,350 mg I/ml,Omnipaque,0.5,AUTO_MAPPED,19080985
19116,Milodimyl; Amlodipin; 5 mg; TABLET,591,,C08CA01,TABLET,5 mg,Milodimyl,0.5,AUTO_MAPPED,1332419
19118,Propaline Vet.; 50 mg/ml; SYRUP,1,,QG04BX91,SYRUP,50 mg/ml,Propaline Vet.,0.5,UNCHECKED,0
19119,Doxorubicin Ebewe; Doxorubicin; 2 mg/ml; SOLINJ,1,,L01DB01,SOLINJ,2 mg/ml,Doxorubicin Ebewe,0.5,AUTO_MAPPED,1338512
19120,Kineret®; Anakinra; 100 mg; SOIJPS,1,,L04AC03,SOIJPS,100 mg,Kineret®,0.5,AUTO_MAPPED,1114375
19121,Visipaque; 270 mg I/ml; SOLINJ,1,,V08AB09,SOLINJ,270 mg I/ml,Visipaque,0.5,AUTO_MAPPED,19003201
19126,"Lisinopril/Hydrochlorthiazid Sandoz; Lisinopril + hydroklortiazid; 10 mg/12,5 mg; TABLET",4114,,C09BA03,TABLET,"10 mg/12,5 mg",Lisinopril/Hydrochlorthiazid Sandoz,0.5,AUTO_MAPPED,1308216
19127,Milodimyl; Amlodipin; 5 mg; TABLET,4270,,C08CA01,TABLET,5 mg,Milodimyl,0.5,AUTO_MAPPED,1332419
19132,Visipaque; 320 mg I/ml; SOLINJ,1,,V08AB09,SOLINJ,320 mg I/ml,Visipaque,0.5,AUTO_MAPPED,19003201
19146,Ciprofloxacin Arrow; Ciprofloxacin; 500 mg; FICOTA,1,,J01MA02,FICOTA,500 mg,Ciprofloxacin Arrow,0.5,AUTO_MAPPED,1797513
19158,Lehydan®; 100 mg; TABLET,1,,N03AB02,TABLET,100 mg,Lehydan®,0.5,AUTO_MAPPED,740910
19159,Ebixa; Memantin; 10 mg; FICOTA,1,,N06DX01,FICOTA,10 mg,Ebixa,0.5,AUTO_MAPPED,701322
19166,Minorplex®; TABLET,1,,A11BA,TABLET,,Minorplex®,0.5,UNCHECKED,0
19167,Durogesic®; Fentanyl; 100 mikrogram/timme; TRAPAT,1,,N02AB03,TRAPAT,100 mikrogram/timme,Durogesic®,0.5,AUTO_MAPPED,1154029
19172,Kineret®; Anakinra; 100 mg; SOIJPS,1,,L04AC03,SOIJPS,100 mg,Kineret®,0.5,AUTO_MAPPED,1114375
19174,Spasmofen®; SOLINJ,1,,N02AG01,SOLINJ,,Spasmofen®,0.5,UNCHECKED,0
19175,Atacand®; Kandesartan; 32 mg; TABLET,38466,,C09CA06,TABLET,32 mg,Atacand®,0.5,AUTO_MAPPED,1351587
19182,Spasmofen®; SUPPOS,1,,N02AG01,SUPPOS,,Spasmofen®,0.5,UNCHECKED,0
19186,Doxorubicin Ebewe; Doxorubicin; 2 mg/ml; SOLINJ,1,,L01DB01,SOLINJ,2 mg/ml,Doxorubicin Ebewe,0.5,AUTO_MAPPED,1338512
19188,Meloxicam Alternova; Meloxikam; 15 mg; TABLET,1,,M01AC06,TABLET,15 mg,Meloxicam Alternova,0.5,AUTO_MAPPED,1150345
19191,"Avonex®; Interferon beta-1a; 30 mikrogram/0,5 ml; SOIJPS",1,,L03AB07,SOIJPS,"30 mikrogram/0,5 ml",Avonex®,0.5,AUTO_MAPPED,722424
19194,Atacand®; Kandesartan; 32 mg; TABLET,1359,,C09CA06,TABLET,32 mg,Atacand®,0.5,AUTO_MAPPED,1351587
19196,Meloxicam Alternova; Meloxikam; 15 mg; TABLET,84,,M01AC06,TABLET,15 mg,Meloxicam Alternova,0.5,AUTO_MAPPED,1150347
19199,Meloxicam Alternova; Meloxikam; 15 mg; TABLET,75,,M01AC06,TABLET,15 mg,Meloxicam Alternova,0.5,AUTO_MAPPED,1150347
19201,Propaline Vet.; 50 mg/ml; SYRUP,1,,QG04BX91,SYRUP,50 mg/ml,Propaline Vet.,0.5,UNCHECKED,0
19202,Giona Easyhaler®; 400 mikrogram/dos; INHPOW,1,,R03BA02,INHPOW,400 mikrogram/dos,Giona Easyhaler®,0.5,AUTO_MAPPED,939259
19208,Spasmofen®; SUPPOS,1,,N02AG01,SUPPOS,,Spasmofen®,0.5,UNCHECKED,0
19213,Giona Easyhaler®; 400 mikrogram/dos; INHPOW,1,,R03BA02,INHPOW,400 mikrogram/dos,Giona Easyhaler®,0.5,AUTO_MAPPED,939259
19219,Modiodal; Modafinil; 100 mg; TABLET,1,,N06BA07,TABLET,100 mg,Modiodal,0.5,AUTO_MAPPED,710650
19220,Evopad; Estradiol; 25 mikrogram/24 timmar; TRAPAT,1,,G03CA03,TRAPAT,25 mikrogram/24 timmar,Evopad,0.5,AUTO_MAPPED,1548195
19224,Ery-Max®; 40 mg/ml; GRORSU,1,,J01FA01,GRORSU,40 mg/ml,Ery-Max®,0.5,AUTO_MAPPED,1746940
19225,"Meloxicam Alternova; Meloxikam; 7,5 mg; TABLET",155,,M01AC06,TABLET,"7,5 mg",Meloxicam Alternova,0.5,AUTO_MAPPED,1150351
19229,Trimazimyl; Mirtazapin; 30 mg; FICOTA,1,,N06AX11,FICOTA,30 mg,Trimazimyl,0.5,AUTO_MAPPED,725131
19230,Modiodal; Modafinil; 100 mg; TABLET,1,,N06BA07,TABLET,100 mg,Modiodal,0.5,AUTO_MAPPED,710650
19231,Evorel; Estradiol; 25 mikrogram/24 timmar; TRAPAT,1,,G03CA03,TRAPAT,25 mikrogram/24 timmar,Evorel,0.5,AUTO_MAPPED,1548195
19232,Ery-Max®; 250 mg; GARECH,1,,J01FA01,GARECH,250 mg,Ery-Max®,0.5,AUTO_MAPPED,1746940
19235,Miochol®-E; 10 mg/ml; PSISIU,1,,S01EB09,PSISIU,10 mg/ml,Miochol®-E,0.5,AUTO_MAPPED,19037624
19242,Evorel; Estradiol; 50 mikrogram/24 timmar; TRAPAT,1,,G03CA03,TRAPAT,50 mikrogram/24 timmar,Evorel,0.5,AUTO_MAPPED,1548195
19243,Amlodipin Hexal; Amlodipin; 5 mg; TABLET,49,,C08CA01,TABLET,5 mg,Amlodipin Hexal,0.5,AUTO_MAPPED,1332419
19245,Giona Easyhaler®; 400 mikrogram/dos; INHPOW,1,,R03BA02,INHPOW,400 mikrogram/dos,Giona Easyhaler®,0.5,AUTO_MAPPED,939259
19250,Amlodipin Hexal; Amlodipin; 10 mg; TABLET,40,,C08CA01,TABLET,10 mg,Amlodipin Hexal,0.5,AUTO_MAPPED,19073093
19253,Evorel; Estradiol; 50 mikrogram/24 timmar; TRAPAT,1,,G03CA03,TRAPAT,50 mikrogram/24 timmar,Evorel,0.5,AUTO_MAPPED,1548195
19254,Amlodipin Hexal; Amlodipin; 5 mg; TABLET,28,,C08CA01,TABLET,5 mg,Amlodipin Hexal,0.5,AUTO_MAPPED,1332419
19261,Amlodipin Hexal; Amlodipin; 10 mg; TABLET,4,,C08CA01,TABLET,10 mg,Amlodipin Hexal,0.5,AUTO_MAPPED,19073093
19264,Evorel; Estradiol; 100 mikrogram/24 timmar; TRAPAT,1,,G03CA03,TRAPAT,100 mikrogram/24 timmar,Evorel,0.5,AUTO_MAPPED,1548195
19267,Paxene; Paklitaxel; 6 mg/ml; COSINF,1,,L01CD01,COSINF,6 mg/ml,Paxene,0.5,AUTO_MAPPED,1378382
19273,Tiotil; 50 mg; TABLET,1,,H03BA02,TABLET,50 mg,Tiotil,0.5,AUTO_MAPPED,1554072
19274,Brexidol; 20 mg; POORSO,54,,M01AC01,POORSO,20 mg,Brexidol,0.5,AUTO_MAPPED,1146916
19275,Evorel; Estradiol; 100 mikrogram/24 timmar; TRAPAT,1,,G03CA03,TRAPAT,100 mikrogram/24 timmar,Evorel,0.5,AUTO_MAPPED,1548195
19276,Trimazimyl; Mirtazapin; 30 mg; FICOTA,1,,N06AX11,FICOTA,30 mg,Trimazimyl,0.5,AUTO_MAPPED,725131
19280,SMOFlipid; 200 mg/ml; EMUINF,1,,B05BA02,EMUINF,200 mg/ml,SMOFlipid,0.5,UNCHECKED,0
19282,SMOFlipid; 200 mg/ml; EMUINF,1,,B05BA02,EMUINF,200 mg/ml,SMOFlipid,0.5,UNCHECKED,0
19284,Acetylcystein Meda; Acetylcystein; 200 mg/ml; NEBRSO,1,,R05CB01,NEBRSO,200 mg/ml,Acetylcystein Meda,0.5,AUTO_MAPPED,1139042
19285,Trimazimyl; Mirtazapin; 30 mg; FICOTA,1,,N06AX11,FICOTA,30 mg,Trimazimyl,0.5,AUTO_MAPPED,725131
19290,Loratadin Orifarm; Loratadin; 10 mg; TABLET,1,,R06AX13,TABLET,10 mg,Loratadin Orifarm,0.5,AUTO_MAPPED,1107830
19293,Tachosil; Fibrinogen+trombin; SEAMAT,1,,B02BC30,SEAMAT,,Tachosil,0.5,AUTO_MAPPED,19054702
19295,Angiox; Bivalirudin; 250 mg; PCSOII,1,,B01AE06,PCSOII,250 mg,Angiox,0.5,AUTO_MAPPED,19084670
19296,Trimazimyl; Mirtazapin; 45 mg; FICOTA,1,,N06AX11,FICOTA,45 mg,Trimazimyl,0.5,AUTO_MAPPED,725131
19300,Pentavac®; PSSUIJ,1,,J07CA06,PSSUIJ,,Pentavac®,0.5,UNCHECKED,0
19301,Loratadin Orifarm; Loratadin; 10 mg; TABLET,1,,R06AX13,TABLET,10 mg,Loratadin Orifarm,0.5,AUTO_MAPPED,1107830
19304,Ritalin®; Metylfenidat; 20 mg; MORCAH,1,,N06BA04,MORCAH,20 mg,Ritalin®,0.5,AUTO_MAPPED,705944
19306,"Kentera®; 3,9 mg/24 timmar; TRAPAT",1,,G04BD04,TRAPAT,"3,9 mg/24 timmar",Kentera®,0.5,AUTO_MAPPED,918906
19308,Alizin vet.; 30 mg/ml; SOLINJ,1,,QG03XB90,SOLINJ,30 mg/ml,Alizin vet.,0.5,UNCHECKED,0
19317,Loratadin Orifarm; Loratadin; 10 mg; TABLET,1,,R06AX13,TABLET,10 mg,Loratadin Orifarm,0.5,AUTO_MAPPED,1107830
19319,"Boviseal® vet; 2,6 g; INMASU",1,,QG52X,INMASU,"2,6 g",Boviseal® vet,0.5,UNCHECKED,0
19321,Norfloxacin STADA®; Norfloxacin; 400 mg; FICOTA,1,,J01MA06,FICOTA,400 mg,Norfloxacin STADA®,0.5,AUTO_MAPPED,1721543
19328,Loratadin Orifarm; Loratadin; 10 mg; TABLET,1,,R06AX13,TABLET,10 mg,Loratadin Orifarm,0.5,AUTO_MAPPED,1107830
19330,"Boviseal® vet; 2,6 g; INMASU",1,,QG52X,INMASU,"2,6 g",Boviseal® vet,0.5,UNCHECKED,0
19333,Xatral OD; Alfuzosin; 10 mg; PRRETA,1,,G04CA01,PRRETA,10 mg,Xatral OD,0.5,AUTO_MAPPED,930021
19334,Loratadin Orifarm; Loratadin; 10 mg; TABLET,1,,R06AX13,TABLET,10 mg,Loratadin Orifarm,0.5,AUTO_MAPPED,1107830
19337,Brexidol; Piroxikam; 20 mg; TABLET,663,,M01AC01,TABLET,20 mg,Brexidol,0.5,AUTO_MAPPED,19022024
19338,SMOFlipid; 200 mg/ml; EMUINF,1,,B05BA02,EMUINF,200 mg/ml,SMOFlipid,0.5,UNCHECKED,0
19339,Nicotinell Lakrits; 2 mg; MECHGU,1,,N07BA01,MECHGU,2 mg,Nicotinell Lakrits,0.5,AUTO_MAPPED,718583
19343,"Physioneal 35 Glucose; 13,6 mg/ml; SOPEDI",1,,B05DB,SOPEDI,"13,6 mg/ml",Physioneal 35 Glucose,0.5,UNCHECKED,0
19344,Xatral OD; Alfuzosin; 10 mg; PRRETA,1,,G04CA01,PRRETA,10 mg,Xatral OD,0.5,AUTO_MAPPED,930021
19345,Loratadin Orifarm; Loratadin; 10 mg; TABLET,1,,R06AX13,TABLET,10 mg,Loratadin Orifarm,0.5,AUTO_MAPPED,1107830
19349,Impugan®; Furosemid; 20 mg; TABLET,1008,,C03CA01,TABLET,20 mg,Impugan®,0.5,AUTO_MAPPED,19077546
19350,"Premarina; 0,45 mg; TABLET",1,,G03CA57,TABLET,"0,45 mg",Premarina,0.5,AUTO_MAPPED,1549080
19351,"Exelon®; Rivastigmin; 1,5 mg; CAPHAR",1,,N06DA03,CAPHAR,"1,5 mg",Exelon®,0.5,AUTO_MAPPED,733523
19360,Exelon®; Rivastigmin; 3 mg; CAPHAR,1,,N06DA03,CAPHAR,3 mg,Exelon®,0.5,AUTO_MAPPED,733523
19361,"Meloxicam Alternova; Meloxikam; 7,5 mg; TABLET",64,,M01AC06,TABLET,"7,5 mg",Meloxicam Alternova,0.5,AUTO_MAPPED,1150351
19363,Ritalin®; Metylfenidat; 30 mg; MORCAH,1,,N06BA04,MORCAH,30 mg,Ritalin®,0.5,AUTO_MAPPED,705944
19367,Paxene; Paklitaxel; 6 mg/ml; COSINF,1,,L01CD01,COSINF,6 mg/ml,Paxene,0.5,AUTO_MAPPED,1378382
19371,"Exelon®; Rivastigmin; 4,5 mg; CAPHAR",1,,N06DA03,CAPHAR,"4,5 mg",Exelon®,0.5,AUTO_MAPPED,733523
19372,Impugan®; Furosemid; 20 mg; TABLET,384603,,C03CA01,TABLET,20 mg,Impugan®,0.5,AUTO_MAPPED,19077546
19373,Norfloxacin STADA®; Norfloxacin; 400 mg; FICOTA,1,,J01MA06,FICOTA,400 mg,Norfloxacin STADA®,0.5,AUTO_MAPPED,1721543
19374,Ritalin®; Metylfenidat; 30 mg; MORCAH,1,,N06BA04,MORCAH,30 mg,Ritalin®,0.5,AUTO_MAPPED,705944
19375,"Meloxicam Alternova; Meloxikam; 7,5 mg; TABLET",1,,M01AC06,TABLET,"7,5 mg",Meloxicam Alternova,0.5,AUTO_MAPPED,1150345
19376,"Physioneal 35 Glucose; 13,6 mg/ml; SOPEDI",1,,B05DB,SOPEDI,"13,6 mg/ml",Physioneal 35 Glucose,0.5,UNCHECKED,0
19378,Paxene; Paklitaxel; 6 mg/ml; COSINF,1,,L01CD01,COSINF,6 mg/ml,Paxene,0.5,AUTO_MAPPED,1378382
19383,"Physioneal 35 Glucose; 38,6 mg/ml; SOPEDI",1,,B05DB,SOPEDI,"38,6 mg/ml",Physioneal 35 Glucose,0.5,UNCHECKED,0
19384,Exelon®; Rivastigmin; 6 mg; CAPHAR,1,,N06DA03,CAPHAR,6 mg,Exelon®,0.5,AUTO_MAPPED,733523
19385,Ritalin®; Metylfenidat; 40 mg; MORCAH,1,,N06BA04,MORCAH,40 mg,Ritalin®,0.5,AUTO_MAPPED,705944
19389,Paxene; Paklitaxel; 6 mg/ml; COSINF,1,,L01CD01,COSINF,6 mg/ml,Paxene,0.5,AUTO_MAPPED,1378382
19393,Flector®; 140 mg; MEDPAT,1,,M02AA15,MEDPAT,140 mg,Flector®,0.5,AUTO_MAPPED,1124300
19394,"Physioneal 35 Glucose; 22,7 mg/ml; SOPEDI",1,,B05DB,SOPEDI,"22,7 mg/ml",Physioneal 35 Glucose,0.5,UNCHECKED,0
19396,Ritalin®; Metylfenidat; 40 mg; MORCAH,1,,N06BA04,MORCAH,40 mg,Ritalin®,0.5,AUTO_MAPPED,705944
19397,"Physioneal 35 Glucose; 22,7 mg/ml; SOPEDI",1,,B05DB,SOPEDI,"22,7 mg/ml",Physioneal 35 Glucose,0.5,UNCHECKED,0
19400,"Zon; Ketoprofen; 2,5 %; GEL1",1,,M02AA10,GEL1,"2,5 %",Zon,0.5,AUTO_MAPPED,1185922
19403,Carepen® vet.; 600 mg; INMASU,1,,QJ51CE09,INMASU,600 mg,Carepen® vet.,0.5,UNCHECKED,0
19404,Flector®; 140 mg; MEDPAT,1,,M02AA15,MEDPAT,140 mg,Flector®,0.5,AUTO_MAPPED,1124300
19405,"Physioneal 35 Glucose; 38,6 mg/ml; SOPEDI",1,,B05DB,SOPEDI,"38,6 mg/ml",Physioneal 35 Glucose,0.5,UNCHECKED,0
19406,Extraneal; SOPEDI,1,,B05DA,SOPEDI,,Extraneal,0.5,UNCHECKED,0
19407,Omnipaque; 180 mg I/ml; SOLINJ,1,,V08AB02,SOLINJ,180 mg I/ml,Omnipaque,0.5,AUTO_MAPPED,19080985
19408,"Physioneal 35 Glucose; 22,7 mg/ml; SOPEDI",1,,B05DB,SOPEDI,"22,7 mg/ml",Physioneal 35 Glucose,0.5,UNCHECKED,0
19409,"Physioneal 35 Glucose; 13,6 mg/ml; SOPEDI",1,,B05DB,SOPEDI,"13,6 mg/ml",Physioneal 35 Glucose,0.5,UNCHECKED,0
19410,Liothyronin; 20 mikrogram; TABLET,1,,H03AA02,TABLET,20 mikrogram,Liothyronin,0.5,UNCHECKED,0
19414,Ery-Max®; 250 mg; GARECH,1,,J01FA01,GARECH,250 mg,Ery-Max®,0.5,AUTO_MAPPED,1746940
19415,"Physioneal 35 Glucose; 13,6 mg/ml; SOPEDI",1,,B05DB,SOPEDI,"13,6 mg/ml",Physioneal 35 Glucose,0.5,UNCHECKED,0
19416,"Physioneal 35 Glucose; 38,6 mg/ml; SOPEDI",1,,B05DB,SOPEDI,"38,6 mg/ml",Physioneal 35 Glucose,0.5,UNCHECKED,0
19417,Extraneal; SOPEDI,1,,B05DA,SOPEDI,,Extraneal,0.5,UNCHECKED,0
19420,"Physioneal 35 Glucose; 22,7 mg/ml; SOPEDI",1,,B05DB,SOPEDI,"22,7 mg/ml",Physioneal 35 Glucose,0.5,UNCHECKED,0
19421,YENTREVE®; Duloxetin; 20 mg; GARECH,1,,N06AX21,GARECH,20 mg,YENTREVE®,0.5,AUTO_MAPPED,715259
19426,"Physioneal 35 Glucose; 38,6 mg/ml; SOPEDI",1,,B05DB,SOPEDI,"38,6 mg/ml",Physioneal 35 Glucose,0.5,UNCHECKED,0
19428,"Nutrineal PD4 1,1 % Aminosyror; SOPEDI",1,,B05DB,SOPEDI,,"Nutrineal PD4 1,1 % Aminosyror",0.5,UNCHECKED,0
19430,Ery-Max®; 40 mg/ml; GRORSU,1,,J01FA01,GRORSU,40 mg/ml,Ery-Max®,0.5,AUTO_MAPPED,1746940
19431,"Physioneal 35 Glucose; 13,6 mg/ml; SOPEDI",1,,B05DB,SOPEDI,"13,6 mg/ml",Physioneal 35 Glucose,0.5,UNCHECKED,0
19435,Tachosil; Fibrinogen+trombin; SEAMAT,1,,B02BC30,SEAMAT,,Tachosil,0.5,AUTO_MAPPED,19054702
19437,"Physioneal 35 Glucose; 38,6 mg/ml; SOPEDI",1,,B05DB,SOPEDI,"38,6 mg/ml",Physioneal 35 Glucose,0.5,UNCHECKED,0
19438,"Physioneal 35 Glucose; 38,6 mg/ml; SOPEDI",1,,B05DB,SOPEDI,"38,6 mg/ml",Physioneal 35 Glucose,0.5,UNCHECKED,0
19439,"Nutrineal PD4 1,1 % Aminosyror; SOPEDI",1,,B05DB,SOPEDI,,"Nutrineal PD4 1,1 % Aminosyror",0.5,UNCHECKED,0
19440,Tachosil; Fibrinogen+trombin; SEAMAT,1,,B02BC30,SEAMAT,,Tachosil,0.5,AUTO_MAPPED,19054702
19442,"Physioneal 35 Glucose; 22,7 mg/ml; SOPEDI",1,,B05DB,SOPEDI,"22,7 mg/ml",Physioneal 35 Glucose,0.5,UNCHECKED,0
19445,Avastin®; Bevacizumab; 25 mg/ml; COSINF,1,,L01XC07,COSINF,25 mg/ml,Avastin®,0.5,AUTO_MAPPED,1397141
19446,Tachosil; Fibrinogen+trombin; SEAMAT,1,,B02BC30,SEAMAT,,Tachosil,0.5,AUTO_MAPPED,19054702
19449,"Physioneal 40 Glucose; 38,6 mg/ml; SOPEDI",1,,B05DB,SOPEDI,"38,6 mg/ml",Physioneal 40 Glucose,0.5,UNCHECKED,0
19450,"Physioneal 40 Glucose; 22,7 mg/ml; SOPEDI",1,,B05DB,SOPEDI,"22,7 mg/ml",Physioneal 40 Glucose,0.5,UNCHECKED,0
19457,Ritalin®; Metylfenidat; 20 mg; MORCAH,1,,N06BA04,MORCAH,20 mg,Ritalin®,0.5,AUTO_MAPPED,705944
